"GENE_NAME"	"GENE_TYPE"	"beta"	"StdErr"	"Tvalue"	"Chisq"	"Pvalue"	"CalledSignificant"	"Chromosome.scaffold.name"	"gene"	"Chromosome.scaffold.name.1"	"Gene.start..bp."	"Gene.end..bp."
"544"	"AP2B1"	"protein_coding"	0.0608998179942148	0.0171883899355957	3.54307868406547	11.5253769358457	0.000686525293336025	0	"17"	"Ap2b1"	"11"	83299024	83405035
"545"	"AP2M1"	"protein_coding"	0.0939339369718713	0.0194983184903483	4.81754039551507	20.0530089201607	7.53249231207859e-06	0	"3"	"Ap2m1"	"16"	20535478	20544909
"546"	"AP2S1"	"protein_coding"	0.0547330643334777	0.0339221633606451	1.61348979284076	2.56137387753452	0.109503384097992	0	"19"	"Ap2s1"	"7"	16738410	16749294
"547"	"AP3B1"	"protein_coding"	0.0621202068940375	0.0218910446828427	2.83769951567111	7.64930958433889	0.00567940533143185	0	"5"	"Ap3b1"	"13"	94358960	94566317
"548"	"AP3B2"	"protein_coding"	-0.0111702744914564	0.0231461985729997	-0.48259650310296	0.232270044976232	0.629845709117227	0	"15"	"Ap3b2"	"7"	81460399	81493925
"549"	"AP3D1"	"protein_coding"	0.0521654646702966	0.0223320422148007	2.33590211627505	5.27101621665395	0.0216833509044959	0	"19"	"Ap3d1"	"10"	80706956	80742264
"550"	"AP3M1"	"protein_coding"	0.0820190513672847	0.0173551368729207	4.72592362525585	19.3996605191768	1.06025905321557e-05	0	"10"	"Ap3m1"	"14"	21031442	21052508
"551"	"AP3M2"	"protein_coding"	-0.191786239287172	0.0396812964840753	-4.83316464632497	20.1014452665016	7.34411575442992e-06	0	"8"	"Ap3m2"	"8"	22787354	22805622
"552"	"AP3S1"	"protein_coding"	0.0269306177600989	0.0201420156025882	1.33703688307333	1.76272103485726	0.184285479815211	0	"5"	"Ap3s1"	"18"	46741876	46790826
"553"	"AP3S2"	"protein_coding"	-0.0238241072120809	0.024960947007617	-0.954455261846066	0.905594868244805	0.341285937850086	0	"15"	"Ap3s2"	"7"	79875325	79920649
"554"	"AP4B1"	"protein_coding"	0.0418703534864533	0.018498764168232	2.26341355053099	4.96377910072676	0.0258835815269951	0	"1"	"Ap4b1"	"3"	103809520	103822025
"555"	"AP4B1"	"protein_coding"	0.0418703534864533	0.018498764168232	2.26341355053099	4.96377910072676	0.0258835815269951	0	"1"	"Gm43064"	"3"	103809573	103838648
"556"	"AP4E1"	"protein_coding"	0.0394814602674573	0.0333634635334743	1.18337414902517	1.38810743044348	0.23872496945785	0	"15"	"Ap4e1"	"2"	127008717	127067909
"557"	"AP4M1"	"protein_coding"	-0.0156081285337569	0.0186447369531261	-0.837133212069261	0.69601760696905	0.404125080243339	0	"7"	"Ap4m1"	"5"	138172002	138180429
"558"	"AP4S1"	"protein_coding"	-0.0678082931819331	0.0106640841913896	-6.35856693973615	32.0856732383953	1.47521201743696e-08	1	"14"	"Ap4s1"	"12"	51691033	51744786
"559"	"AP5M1"	"protein_coding"	0.00786630522399033	0.0204192959657806	0.385238807311133	0.148269712914271	0.700194396753417	0	"14"	"Ap5m1"	"14"	49066097	49094234
"560"	"AP5S1"	"protein_coding"	0.0119210800852722	0.0200041358881281	0.595930769113951	0.353555695104461	0.552107205878196	0	"20"	"Ap5s1"	"2"	131207078	131213514
"561"	"AP5Z1"	"protein_coding"	0.0196771721636437	0.0215983162053514	0.911051212351838	0.825684336792563	0.363523423992883	0	"7"	"Ap5z1"	"5"	142463944	142478710
"562"	"APAF1"	"protein_coding"	0.00935453761862427	0.0235107142437068	0.397884025200478	0.15815328509774	0.690862464413498	0	"12"	"Apaf1"	"10"	90989311	91082770
"563"	"APBA2"	"protein_coding"	-0.0831458762013204	0.0597939822230578	-1.39053919993403	1.9103151061544	0.166928260362217	0	"15"	"Apba2"	"7"	64501706	64753878
"564"	"APBA3"	"protein_coding"	-0.017481611809471	0.0329762569909421	-0.530127231064243	0.280536186228801	0.596349996510547	0	"19"	"Apba3"	"10"	81266960	81273246
"565"	"APBB1"	"protein_coding"	-0.202388671247163	0.0273995276585985	-7.386575190965	41.4840171729854	1.1883855361384e-10	1	"11"	"Apbb1"	"7"	105558483	105581653
"566"	"APBB1IP"	"protein_coding"	-0.0276812080849687	0.0172574893648905	-1.6040113077679	2.53132277580586	0.111606621174755	0	"10"	"Apbb1ip"	"2"	22774094	22875653
"567"	"APBB2"	"protein_coding"	0.00580329275068172	0.0278721424504065	0.20821121881849	0.0432919694489158	0.835176479021523	0	"4"	"Apbb2"	"5"	66298703	66618784
"568"	"APBB3"	"protein_coding"	-0.0173240119746524	0.0281498520568148	-0.615421066501073	0.377838092292023	0.538762529705687	0	"5"	"Apbb3"	"18"	36671154	36679366
"569"	"APC"	"protein_coding"	0.0225915119627175	0.0188529795018252	1.19829929059915	1.41971284876961	0.233450672532999	0	"5"	"Apc"	"18"	34220924	34322552
"570"	"APEH"	"protein_coding"	-0.00506177411614448	0.0157392019624348	-0.321602971245021	0.103357318127102	0.747837323941611	0	"3"	"Apeh"	"9"	108085413	108094606
"571"	"APEX1"	"protein_coding"	-0.101224728709585	0.0145270605426046	-6.96801176072171	37.3588005417717	9.82764086572731e-10	1	"14"	"Apex1"	"14"	50924968	50927139
"572"	"APEX2"	"protein_coding"	0.0874241792675033	0.0217241564568132	4.02428418527086	14.5717231641533	0.000134924096638055	0	"X"	"Apex2"	"X"	150519519	150589868
"573"	"APH1A"	"protein_coding"	0.0430434234154679	0.0227629188231217	1.89094481906889	3.49708535117907	0.0614769361587648	0	"1"	"Aph1a"	"3"	95893969	95898288
"574"	"APH1B"	"protein_coding"	-0.0950831543822151	0.0303809899160453	-3.1296924374409	9.13345203072765	0.00250977718735719	0	"15"	"Aph1c"	"9"	66814994	66834726
"575"	"APH1B"	"protein_coding"	-0.0950831543822151	0.0303809899160453	-3.1296924374409	9.13345203072765	0.00250977718735719	0	"15"	"Aph1b"	"9"	66775202	66795490
"576"	"API5"	"protein_coding"	0.0206154471695759	0.0160330674047021	1.28580805214665	1.62997610235922	0.201706353963361	0	"11"	"Api5"	"2"	94411682	94438136
"577"	"APIP"	"protein_coding"	-0.0124168049365081	0.0185436868832516	-0.669597422275436	0.447091791705674	0.503719261333683	0	"11"	"Apip"	"2"	103073675	103092644
"578"	"APLF"	"protein_coding"	-0.00899376601691682	0.0212708536048091	-0.422821114000025	0.178132623878867	0.672982969787616	0	"2"	"Aplf"	"6"	87628424	87672193
"579"	"APLP1"	"protein_coding"	0.0305909172393116	0.0510040654906572	0.599774095359422	0.358912424752958	0.549110868181963	0	"19"	"Aplp1"	"7"	30434982	30445535
"580"	"APLP2"	"protein_coding"	0.0033305810268505	0.0146887312825053	0.226743955130919	0.0513254694893952	0.8207727024025	0	"11"	"Aplp2"	"9"	31149557	31211815
"581"	"APMAP"	"protein_coding"	0.468801399463643	0.0235865033527578	19.8758329054666	134.850443360754	3.55999363732961e-31	1	"20"	"Apmap"	"2"	150583080	150608567
"582"	"APOA2"	"protein_coding"	0.100021047964281	0.0389280581288989	2.56938190014746	6.34034748154397	0.0118021758659638	0	"1"	"Apoa2"	"1"	171225054	171226379
"583"	"APOBEC2"	"protein_coding"	-0.0875656926624947	0.0260969131684387	-3.35540422337749	10.4871306372303	0.00120208912660521	0	"6"	"Apobec2"	"17"	48419231	48432930
"584"	"APOBEC3H"	"protein_coding"	0.330625986792109	0.0377070775243017	8.76827398196069	52.225304388249	4.94843530299866e-13	1	"22"	"Apobec3"	"15"	79891659	79915906
"585"	"APOBR"	"protein_coding"	0.271237183944093	0.0281663152632572	9.62984264746621	60.2329041453538	8.42716010673985e-15	1	"16"	"Apobr"	"7"	126584942	126589112
"586"	"APOC1"	"protein_coding"	0.053457774747249	0.0605489097497006	0.882885835075062	0.775666934608154	0.378469629908844	0	"19"	"Apoc1"	"7"	19689481	19692660
"587"	"APOC4"	"protein_coding"	-0.0365890094758577	0.0558628587049339	-0.654979181590398	0.427837123960643	0.513052151399052	0	"19"	"Apoc4"	"7"	19678083	19681479
"588"	"APOD"	"protein_coding"	-0.0364318608323934	0.0319506472060662	-1.14025423639858	1.27894360361492	0.258095546743752	0	"3"	"Apod"	"16"	31296192	31314808
"589"	"APOE"	"protein_coding"	0.00954461260466766	0.0279363258745414	0.341655973213205	0.116642650826037	0.73270472355321	0	"19"	"Apoe"	"7"	19696109	19699188
"590"	"APOF"	"protein_coding"	0.0241103098239307	0.0247273123122445	0.975047733432466	0.943617936707795	0.331349134512891	0	"12"	"Apof"	"10"	128267997	128270153
"591"	"APOH"	"protein_coding"	0.042475777433673	0.0398390528424733	1.06618441963531	1.12864836095193	0.288063829636921	0	"17"	"Apoh"	"11"	108343354	108414396
"592"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol10b"	"15"	77583819	77596125
"593"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol9b"	"15"	77729039	77736382
"594"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol11a"	"15"	77508271	77518051
"595"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol11b"	"15"	77633946	77643286
"596"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol9a"	"15"	77403789	77411135
"597"	"APOL1"	"protein_coding"	0.1720410287431	0.0271727644200799	6.3313774809002	31.8532174393743	1.66274017276944e-08	1	"22"	"Apol10a"	"15"	77477047	77491069
"616"	"APOL6"	"protein_coding"	0.129112178015653	0.0105040716381754	12.2916315180501	81.7011760021042	1.58299272425669e-19	1	"22"	"Apol6"	"15"	77044729	77057106
"617"	"APOLD1"	"protein_coding"	-0.141796185069649	0.0513465759633972	-2.76155093906807	7.25628901568624	0.00706531390806353	0	"12"	"Apold1"	"6"	134981718	134986836
"618"	"APOM"	"protein_coding"	0.0586122135707376	0.0337846102498135	1.73487908066251	2.95284614615196	0.0857264602297739	0	"6"	"Apom"	"17"	35128997	35132050
"619"	"APOO"	"protein_coding"	0.00928098439711185	0.0305467470934337	0.303828894406465	0.0922258882668245	0.761366244743425	0	"X"	"Apoo"	"X"	94367117	94417093
"620"	"APOOL"	"protein_coding"	0.00484273712024364	0.0147717191004051	0.327838424717326	0.107292698050188	0.74324766624675	0	"X"	"Apool"	"X"	112311334	112372755
"621"	"APP"	"protein_coding"	-0.149487543733261	0.0243276134363697	-6.14476813043148	30.861908235391	2.77056816411159e-08	1	"21"	"App"	"16"	84949685	85173766
"622"	"APPBP2"	"protein_coding"	0.0054282995105319	0.0222951051019105	0.243474945990129	0.0592578191521937	0.807672856083172	0	"17"	"Appbp2"	"11"	85187262	85235130
"623"	"APPL1"	"protein_coding"	0.0755860505724689	0.026390600802408	2.86412769221881	7.79620459902353	0.00523560937323236	0	"3"	"Appl1"	"14"	26918988	26971232
"624"	"APPL2"	"protein_coding"	0.00588138666517015	0.0244734241325963	0.240317277766486	0.0577312945348467	0.810118334496003	0	"12"	"Appl2"	"10"	83600033	83648738
"625"	"APRT"	"protein_coding"	-0.0697470146032516	0.0117051303435053	-5.95867047665566	29.3230004767135	6.12641840538894e-08	1	"16"	"Aprt"	"8"	122574635	122576909
"626"	"APTX"	"protein_coding"	-0.0292849076800471	0.018609719595458	-1.57363508514091	2.43448732259641	0.118692694759157	0	"9"	"Aptx"	"4"	40682382	40703194
"627"	"AQP11"	"protein_coding"	-0.0596819093927707	0.026297882458589	-2.26945684644956	4.9789909140121	0.0256569442154506	0	"11"	"Aqp11"	"7"	97724006	97738289
"628"	"AQP3"	"protein_coding"	-0.576745509143428	0.0554500973901707	-10.4011631410708	68.1489769558496	1.51598105683944e-16	1	"9"	"Aqp3"	"4"	41092722	41098183
"629"	"AQP7"	"protein_coding"	-0.0728440113358839	0.0368497777040124	-1.97678292447209	3.81408907884821	0.0508232332952672	0	"9"	"Aqp7"	"4"	41033074	41048139
"630"	"AQR"	"protein_coding"	0.0317886760864342	0.0197266071772014	1.61146191034682	2.55462223936566	0.109972097489167	0	"15"	"Aqr"	"2"	114101170	114187024
"631"	"ARAF"	"protein_coding"	0.114447993721475	0.0249486187377308	4.58734789787745	18.6566277676795	1.56502288744588e-05	0	"X"	"Araf"	"X"	20797814	20860519
"632"	"ARAP1"	"protein_coding"	0.135029070861009	0.0281144832913459	4.80282954026663	20.2384798388728	6.83638911755399e-06	0	"11"	"Arap1"	"7"	101348067	101412586
"633"	"ARAP2"	"protein_coding"	0.192143380237196	0.0279303429040662	6.87937777553111	36.0657573833762	1.90769876689179e-09	1	"4"	"Arap2"	"5"	62602445	62766159
"634"	"ARCN1"	"protein_coding"	0.0454969568349674	0.0134536663048789	3.38175154667454	10.6075787094416	0.00112625075111679	0	"11"	"Arcn1"	"9"	44741564	44767845
"635"	"AREG"	"protein_coding"	0.377250915361543	0.0513218832465239	7.35068340242745	40.5164375590988	1.94968909286626e-10	1	"4"	"Areg"	"5"	91139599	91148432
"636"	"AREL1"	"protein_coding"	0.0472925811948665	0.0157272490383057	3.00704726425324	8.54000876374521	0.00347423960002608	0	"14"	"Arel1"	"12"	84918148	84970900
"637"	"ARF1"	"protein_coding"	0.135535361053458	0.0131310802983193	10.3217220498458	67.451114006931	2.15976429751248e-16	1	"1"	"Arf1"	"11"	59211412	59228270
"638"	"ARF3"	"protein_coding"	0.0590829897637157	0.0278597948833189	2.12072594256936	4.36627677148914	0.0366570034272067	0	"12"	"Arf3"	"15"	98736634	98763214
"639"	"ARF4"	"protein_coding"	0.00159769341712644	0.0150251205401437	0.106334815275376	0.0112798176823148	0.915418524919717	0	"3"	"Arf4"	"14"	26638074	26665084
"640"	"ARF5"	"protein_coding"	0.10852416373251	0.0167961304166397	6.46125988787256	32.8044124187549	1.01913249885485e-08	1	"7"	"Arf5"	"6"	28423560	28426602
"641"	"ARF6"	"protein_coding"	0.115478361811457	0.014382973067138	8.0288241709428	46.0080636744262	1.17767256336002e-11	1	"14"	"Arf6"	"12"	69372150	69373783
"642"	"ARFGAP1"	"protein_coding"	0.0786345008354814	0.0198528768878513	3.96086175719958	14.2174508117904	0.000162853238288863	0	"20"	"Arfgap1"	"2"	180967225	180982526
"643"	"ARFGAP2"	"protein_coding"	0.0326026936626908	0.0148891567683624	2.18969375968743	4.64633357528301	0.0311199485899161	0	"11"	"Arfgap2"	"2"	91264974	91276931
"644"	"ARFGAP3"	"protein_coding"	0.122959275569908	0.02170958334764	5.66382475430027	26.9226473795874	2.11762890243049e-07	1	"22"	"Arfgap3"	"15"	83299739	83350247
"645"	"ARFGEF1"	"protein_coding"	-0.0408588621975816	0.017745616764986	-2.30247630942874	5.07455425013547	0.0242795139917498	0	"8"	"Arfgef1"	"1"	10137571	10232670
"646"	"ARFGEF2"	"protein_coding"	0.0157805596265795	0.0599170642290234	0.263373378346122	0.0692453615731381	0.792438717464564	0	"20"	"Arfgef2"	"2"	166805588	166898052
"647"	"ARFIP1"	"protein_coding"	0.0872567484516774	0.0265948872131407	3.28095952249662	10.0092601500661	0.00155755080143549	0	"4"	"Arfip1"	"3"	84496093	84582625
"648"	"ARFIP1"	"protein_coding"	0.0872567484516774	0.0265948872131407	3.28095952249662	10.0092601500661	0.00155755080143549	0	"4"	"Gm37240"	"3"	84496426	85887518
"649"	"ARFIP2"	"protein_coding"	0.00574063458826658	0.0212889044010935	0.269653829060912	0.0726647899303856	0.787495642328302	0	"11"	"Arfip2"	"7"	105634203	105640416
"650"	"ARFRP1"	"protein_coding"	-0.0264434514339247	0.0161359695351766	-1.63878912737642	2.63936163854348	0.10424542342796	0	"20"	"Arfrp1"	"2"	181357690	181365404
"651"	"ARG1"	"protein_coding"	-0.0695138753644111	0.0307153339813463	-2.26316521274447	4.94480507645909	0.0261691895092367	0	"6"	"Arg1"	"10"	24915221	24927484
"652"	"ARG2"	"protein_coding"	0.0640798297990809	0.055275201672119	1.15928712805408	1.32403700583572	0.249868817546513	0	"14"	"Arg2"	"12"	79130777	79156301
"653"	"ARGLU1"	"protein_coding"	-0.0132262686994226	0.0166229111600885	-0.795665005488254	0.630494509876677	0.427173982455926	0	"13"	"Arglu1"	"8"	8665075	8690521
"654"	"ARHGAP1"	"protein_coding"	0.0604638707342127	0.0204244603355477	2.96036564691888	8.23781744511335	0.00410264366654136	0	"11"	"Arhgap1"	"2"	91649860	91672326
"655"	"ARHGAP10"	"protein_coding"	0.0891136932872686	0.03393712895512	2.62584655894482	6.56626068090881	0.0103930088378712	0	"4"	"Arhgap10"	"8"	77250366	77517953
"656"	"ARHGAP11A"	"protein_coding"	0.0343807132017628	0.0368255135197777	0.933611236223445	0.865353734444568	0.352244811051098	0	"15"	"Arhgap11a"	"2"	113831492	113848661
"658"	"ARHGAP12"	"protein_coding"	0.0584697487258125	0.0225212816891037	2.59619987587569	6.42896987719925	0.0112273676502567	0	"10"	"Arhgap12"	"18"	6024427	6136098
"659"	"ARHGAP15"	"protein_coding"	-0.140793547713944	0.0239104221273937	-5.88837566161741	28.5443847560242	9.15750155837283e-08	1	"2"	"Arhgap15"	"2"	43748824	44395953
"660"	"ARHGAP17"	"protein_coding"	0.0158150572488001	0.0161149784100985	0.981388671230829	0.957289045393111	0.327870847252583	0	"16"	"Arhgap17"	"7"	123279218	123369915
"661"	"ARHGAP18"	"protein_coding"	0.256108607476199	0.0403317423712808	6.35005066526873	31.9138881313448	1.61160757160089e-08	1	"6"	"Arhgap18"	"10"	26753421	26918648
"662"	"ARHGAP19"	"protein_coding"	0.0540532002589023	0.0295399700329224	1.82983260303446	3.2696267609935	0.0705736784199497	0	"10"	"Arhgap19"	"19"	41766588	41802047
"663"	"ARHGAP21"	"protein_coding"	-0.0879895344680568	0.0298086078270257	-2.951816300132	8.26535688279641	0.0040408717016412	0	"10"	"Arhgap21"	"2"	20847919	20968881
"664"	"ARHGAP22"	"protein_coding"	-0.0516784960040233	0.0223878977222488	-2.30832285573048	5.09461996968982	0.0240001723734113	0	"10"	"Arhgap22"	"14"	33214026	33369934
"665"	"ARHGAP23"	"protein_coding"	0.00797582632250518	0.036855361460679	0.216408848167575	0.0467890803610942	0.828747800602555	0	"17"	"Arhgap23"	"11"	97415533	97502402
"666"	"ARHGAP24"	"protein_coding"	0.0968016523382285	0.0422553551413678	2.29087300330036	5.0811341742469	0.0241875428242755	0	"4"	"Arhgap24"	"5"	102481391	102897937
"667"	"ARHGAP25"	"protein_coding"	0.100125716116003	0.0149028780360285	6.71854898590352	35.0686069251668	3.18290968547904e-09	1	"2"	"Arhgap25"	"6"	87458545	87533259
"668"	"ARHGAP26"	"protein_coding"	0.261510975401393	0.0322790894550854	8.10155985859734	47.7354183804882	4.87798880950455e-12	1	"5"	"Arhgap26"	"18"	38993145	39376284
"669"	"ARHGAP27"	"protein_coding"	0.127643713369682	0.0273707616451464	4.66350608085168	18.9469399376006	1.3440467977074e-05	0	"17"	"Arhgap27"	"11"	103331497	103363692
"670"	"ARHGAP28"	"protein_coding"	-0.0386723598513281	0.0170367902082935	-2.26993226884384	4.99152619113113	0.0254717335025771	0	"18"	"Arhgap28"	"17"	67842713	68004120
"671"	"ARHGAP29"	"protein_coding"	0.0474085386674665	0.0169514034733928	2.79673236153453	7.44490484196171	0.00636162824618259	0	"1"	"Arhgap29"	"3"	121952541	122016753
"672"	"ARHGAP30"	"protein_coding"	0.0646067720071046	0.0224888812852533	2.87283174238949	7.80206884821648	0.00521864497739618	0	"1"	"Arhgap30"	"1"	171388954	171410298
"673"	"ARHGAP31"	"protein_coding"	0.0396773701372591	0.0359128821079523	1.10482277690749	1.20951263097513	0.271428665561769	0	"3"	"Arhgap31"	"16"	38598340	38713274
"674"	"ARHGAP32"	"protein_coding"	-0.0597849960341384	0.0449697499196796	-1.32944915506358	1.74795402643451	0.186134146600753	0	"11"	"Arhgap32"	"9"	32116136	32268446
"675"	"ARHGAP33"	"protein_coding"	-0.0196008854788911	0.0455784105879937	-0.430047586697866	0.184597645919666	0.667451510032949	0	"19"	"Arhgap33"	"7"	30522226	30535060
"676"	"ARHGAP35"	"protein_coding"	0.045793882391376	0.041462375804953	1.10446836444682	1.20614440893314	0.272097058342582	0	"19"	"Arhgap35"	"7"	16493719	16614993
"677"	"ARHGAP4"	"protein_coding"	-0.0355002245527415	0.0294854999116419	-1.20398923739206	1.43636493672061	0.230728479643521	0	"X"	"Arhgap4"	"X"	73891442	73921870
"678"	"ARHGAP42"	"protein_coding"	0.168414132308734	0.0376644531595799	4.47143442107557	17.7883404459999	2.46891582159981e-05	0	"11"	"Arhgap42"	"9"	8994329	9239101
"679"	"ARHGAP5"	"protein_coding"	-0.110303960441088	0.0264721412191865	-4.16679404691078	15.5365283521905	8.09262717583154e-05	0	"14"	"Arhgap5"	"12"	52503972	52571975
"680"	"ARHGAP8"	"protein_coding"	0.244105854136526	0.047786765571371	5.10823135271514	22.3547861223041	2.26647501291695e-06	1	"22"	"Arhgap8"	"15"	84720052	84772207
"681"	"ARHGAP9"	"protein_coding"	0.108830686204267	0.0289832428613339	3.75495201571998	12.8279987893472	0.000341470782341721	0	"12"	"Arhgap9"	"10"	127321964	127329943
"682"	"ARHGDIA"	"protein_coding"	0.0983477091069825	0.0415898734674445	2.36470325364097	5.40278919397218	0.0201045973325765	0	"17"	"Arhgdia"	"11"	120578104	120581624
"683"	"ARHGDIB"	"protein_coding"	0.0252164190191589	0.0152539921510441	1.65310292344899	2.67439097265918	0.101974329954119	0	"12"	"Arhgdib"	"6"	136923655	136941899
"684"	"ARHGDIG"	"protein_coding"	-0.0255457660605432	0.0142616584221597	-1.7912198781069	3.11896443174412	0.0773859491209214	0	"16"	"Arhgdig"	"17"	26199183	26207786
"685"	"ARHGEF1"	"protein_coding"	-0.0469802292331976	0.0153085674868961	-3.06888474531742	8.89763746516532	0.00285539861503846	0	"19"	"Arhgef1"	"7"	24902912	24926594
"686"	"ARHGEF10"	"protein_coding"	0.00138004076377637	0.0285470853799986	0.0483426152059394	0.0023369738785135	0.961443477137598	0	"8"	"Arhgef10"	"8"	14911663	15001085
